operation_id,timestamp,symbol,side,quantity,price,total_value,commission,net_value,exchange,tax_year
BTCUSDT_2026-02-15T06:38:33.205718_2538350707008,2026-02-15T06:38:33.205718,BTCUSDT,buy,0.000215,70508.24650499999,15.16,0.02,15.14,Binance,2026
ETHUSDT_2026-02-15T06:38:33.229683_2540366289792,2026-02-15T06:38:33.229683,ETHUSDT,buy,0.00726,2093.4361949999998,15.2,0.02,15.18,Binance,2026
BTCUSDT_2026-02-15T06:42:42.914063_2538350314112,2026-02-15T06:42:42.914063,BTCUSDT,sell,0.0009385938213000955,70398.42318,66.08,0.07,66.01,Binance,2026
ETHUSDT_2026-02-15T06:42:42.940182_2538351008576,2026-02-15T06:42:42.940182,ETHUSDT,sell,0.03156157720135619,2088.745105,65.92,0.07,65.86,Binance,2026
BTCUSDT_2026-02-15T06:43:04.169323_2538350155776,2026-02-15T06:43:04.169323,BTCUSDT,buy,0.00072,70470.31755,50.74,0.05,50.69,Binance,2026
ETHUSDT_2026-02-15T06:43:04.193613_2538350713088,2026-02-15T06:43:04.193613,ETHUSDT,buy,0.02426,2091.4351949999996,50.74,0.05,50.69,Binance,2026
BTCUSDT_2026-02-15T06:43:31.027266_2538350713408,2026-02-15T06:43:31.027266,BTCUSDT,buy,0.000215,70470.31755,15.15,0.02,15.14,Binance,2026
ETHUSDT_2026-02-15T06:43:31.052203_2538350009216,2026-02-15T06:43:31.052203,ETHUSDT,buy,0.00725,2091.4351949999996,15.16,0.02,15.15,Binance,2026
BTCUSDT_2026-02-15T06:47:43.802965_2538349062400,2026-02-15T06:47:43.802965,BTCUSDT,sell,0.0009374177900658551,70348.49815500001,65.95,0.07,65.88,Binance,2026
ETHUSDT_2026-02-15T06:47:43.827941_2538348793152,2026-02-15T06:47:43.827941,ETHUSDT,sell,0.03156487179074136,2087.07594,65.88,0.07,65.81,Binance,2026
BTCUSDT_2026-02-15T06:48:02.097559_2538349078592,2026-02-15T06:48:02.097559,BTCUSDT,buy,0.000719,70365.835335,50.59,0.05,50.54,Binance,2026
ETHUSDT_2026-02-15T06:48:02.122676_2538350974272,2026-02-15T06:48:02.122676,ETHUSDT,buy,0.02426,2087.66331,50.65,0.05,50.6,Binance,2026
BTCUSDT_2026-02-15T06:48:28.948507_2538350713984,2026-02-15T06:48:28.948507,BTCUSDT,buy,0.000215,70365.835335,15.13,0.02,15.11,Binance,2026
ETHUSDT_2026-02-15T06:48:28.974570_2538350992640,2026-02-15T06:48:28.974570,ETHUSDT,buy,0.00726,2087.66331,15.16,0.02,15.14,Binance,2026
BTCUSDT_2026-02-15T06:52:44.565837_2540367291648,2026-02-15T06:52:44.565837,BTCUSDT,sell,0.0009371143195452997,70257.82351500001,65.84,0.07,65.77,Binance,2026
ETHUSDT_2026-02-15T06:52:44.591966_2540366290688,2026-02-15T06:52:44.591966,ETHUSDT,sell,0.03151094082594797,2081.748605,65.6,0.07,65.53,Binance,2026
BTCUSDT_2026-02-15T06:52:59.853481_2538348976000,2026-02-15T06:52:59.853481,BTCUSDT,buy,0.000718,70365.695265,50.52,0.05,50.47,Binance,2026
ETHUSDT_2026-02-15T06:52:59.879569_2538349590656,2026-02-15T06:52:59.879569,ETHUSDT,buy,0.02423,2085.48222,50.53,0.05,50.48,Binance,2026
BTCUSDT_2026-02-15T06:53:26.660388_2538348917248,2026-02-15T06:53:26.660388,BTCUSDT,buy,0.000214,70365.695265,15.06,0.02,15.04,Binance,2026
ETHUSDT_2026-02-15T06:53:26.686346_2538348697856,2026-02-15T06:53:26.686346,ETHUSDT,buy,0.00724,2085.48222,15.1,0.02,15.08,Binance,2026
BTCUSDT_2026-02-15T06:57:45.366046_2538349346560,2026-02-15T06:57:45.366046,BTCUSDT,sell,0.0009347911624845125,70353.935435,65.77,0.07,65.7,Binance,2026
ETHUSDT_2026-02-15T06:57:45.391942_2538350973184,2026-02-15T06:57:45.391942,ETHUSDT,sell,0.031543334237702156,2084.67714,65.76,0.07,65.69,Binance,2026
BTCUSDT_2026-02-15T06:57:57.658088_2538348915136,2026-02-15T06:57:57.658088,BTCUSDT,buy,0.000717,70437.10095,50.5,0.05,50.45,Binance,2026
ETHUSDT_2026-02-15T06:57:57.683047_2538350707392,2026-02-15T06:57:57.683047,ETHUSDT,buy,0.02422,2087.113035,50.55,0.05,50.5,Binance,2026
BTCUSDT_2026-02-15T06:58:24.489088_2538349069632,2026-02-15T06:58:24.489088,BTCUSDT,buy,0.000214,70437.10095,15.07,0.02,15.06,Binance,2026
ETHUSDT_2026-02-15T06:58:24.521267_2538350321408,2026-02-15T06:58:24.521267,ETHUSDT,buy,0.00725,2087.113035,15.13,0.02,15.12,Binance,2026
BTCUSDT_2026-02-15T07:02:46.160498_2538349895552,2026-02-15T07:02:46.160498,BTCUSDT,sell,0.0009335348545341987,70319.86248,65.65,0.07,65.58,Binance,2026
ETHUSDT_2026-02-15T07:02:46.198837_2538348906176,2026-02-15T07:02:46.198837,ETHUSDT,sell,0.031522536245267636,2083.31782,65.67,0.07,65.61,Binance,2026
BTCUSDT_2026-02-15T07:03:07.176596_2538350711232,2026-02-15T07:03:07.176596,BTCUSDT,buy,0.000563,70381.082955,39.62,0.04,39.58,Binance,2026
ETHUSDT_2026-02-15T07:03:07.202526_2538348907328,2026-02-15T07:03:07.202526,ETHUSDT,buy,0.01902,2085.36216,39.66,0.04,39.62,Binance,2026
BTCUSDT_2026-02-15T07:03:43.274313_2538349205312,2026-02-15T07:03:43.274313,BTCUSDT,buy,0.000253,70392.75878999999,17.81,0.02,17.79,Binance,2026
ETHUSDT_2026-02-15T07:03:43.302526_2538350919424,2026-02-15T07:03:43.302526,ETHUSDT,buy,0.00854,2086.3626600000002,17.82,0.02,17.8,Binance,2026
BTCUSDT_2026-02-15T07:04:07.341982_2538350708864,2026-02-15T07:04:07.341982,BTCUSDT,buy,0.000144,70413.71926499999,10.14,0.01,10.13,Binance,2026
ETHUSDT_2026-02-15T07:04:07.368941_2538351015424,2026-02-15T07:04:07.368941,ETHUSDT,buy,0.00488,2087.42319,10.19,0.01,10.18,Binance,2026
BTCUSDT_2026-02-15T07:07:46.918644_2538350318016,2026-02-15T07:07:46.918644,BTCUSDT,sell,0.0009611942422425693,70346.87896500001,67.62,0.07,67.55,Binance,2026
ETHUSDT_2026-02-15T07:07:46.945601_2538349036224,2026-02-15T07:07:46.945601,ETHUSDT,sell,0.03253853318332573,2086.17639,67.88,0.07,67.81,Binance,2026
BTCUSDT_2026-02-15T07:07:58.976579_2538349245504,2026-02-15T07:07:58.976579,BTCUSDT,buy,0.000563,70405.495155,39.64,0.04,39.6,Binance,2026
ETHUSDT_2026-02-15T07:07:59.003506_2538350990592,2026-02-15T07:07:59.003506,ETHUSDT,buy,0.019,2087.16306,39.66,0.04,39.62,Binance,2026
BTCUSDT_2026-02-15T07:08:35.058171_2538349202816,2026-02-15T07:08:35.058171,BTCUSDT,buy,0.000253,70385.175,17.81,0.02,17.79,Binance,2026
ETHUSDT_2026-02-15T07:08:35.085991_2538351012800,2026-02-15T07:08:35.085991,ETHUSDT,buy,0.00853,2087.56326,17.81,0.02,17.79,Binance,2026
BTCUSDT_2026-02-15T07:09:11.203911_2538349247104,2026-02-15T07:09:11.203911,BTCUSDT,buy,0.000113,70356.94089,7.95,0.01,7.94,Binance,2026
ETHUSDT_2026-02-15T07:09:11.230866_2538350917568,2026-02-15T07:09:11.230866,ETHUSDT,buy,0.00384,2085.80238,8.01,0.01,8.0,Binance,2026
BTCUSDT_2026-02-15T07:12:47.768822_2538350983488,2026-02-15T07:12:47.768822,BTCUSDT,sell,0.000931591439901998,70353.12584000001,65.54,0.07,65.47,Binance,2026
ETHUSDT_2026-02-15T07:12:47.795777_2538350975744,2026-02-15T07:12:47.795777,ETHUSDT,sell,0.03139826778966257,2085.2368600000004,65.47,0.07,65.41,Binance,2026
BTCUSDT_2026-02-15T07:13:24.140715_2538351005760,2026-02-15T07:13:24.140715,BTCUSDT,buy,0.000562,70439.71225499999,39.59,0.04,39.55,Binance,2026
ETHUSDT_2026-02-15T07:13:24.167971_2538350907392,2026-02-15T07:13:24.167971,ETHUSDT,buy,0.01897,2088.273615,39.61,0.04,39.57,Binance,2026
BTCUSDT_2026-02-15T07:14:02.978075_2538349052672,2026-02-15T07:14:02.978075,BTCUSDT,buy,0.000252,70442.68374,17.75,0.02,17.73,Binance,2026
ETHUSDT_2026-02-15T07:14:03.005018_2538350910400,2026-02-15T07:14:03.005018,ETHUSDT,buy,0.00853,2088.52374,17.82,0.02,17.8,Binance,2026
BTCUSDT_2026-02-15T07:14:39.087274_2538351009344,2026-02-15T07:14:39.087274,BTCUSDT,buy,0.000113,70467.005895,7.96,0.01,7.95,Binance,2026
ETHUSDT_2026-02-15T07:14:39.115065_2538350905280,2026-02-15T07:14:39.115065,ETHUSDT,buy,0.00384,2087.2931249999997,8.02,0.01,8.01,Binance,2026
BTCUSDT_2026-02-15T07:17:48.796282_2538349047040,2026-02-15T07:17:48.796282,BTCUSDT,sell,0.0009314242175765464,70489.23775,65.66,0.07,65.59,Binance,2026
ETHUSDT_2026-02-15T07:17:48.824102_2538350919552,2026-02-15T07:17:48.824102,ETHUSDT,sell,0.03134856610881124,2086.146405,65.4,0.07,65.33,Binance,2026
BTCUSDT_2026-02-15T07:18:15.591013_2538350708480,2026-02-15T07:18:15.591013,BTCUSDT,buy,0.000561,70559.76225,39.58,0.04,39.54,Binance,2026
ETHUSDT_2026-02-15T07:18:15.624028_2538349202304,2026-02-15T07:18:15.624028,ETHUSDT,buy,0.01898,2088.233595,39.63,0.04,39.6,Binance,2026
BTCUSDT_2026-02-15T07:18:51.740343_2538350976640,2026-02-15T07:18:51.741340,BTCUSDT,buy,0.000252,70686.535605,17.81,0.02,17.8,Binance,2026
ETHUSDT_2026-02-15T07:18:51.772358_2538349040448,2026-02-15T07:18:51.772358,ETHUSDT,buy,0.00853,2088.493725,17.81,0.02,17.8,Binance,2026
BTCUSDT_2026-02-15T07:19:28.073805_2538351134912,2026-02-15T07:19:28.073805,BTCUSDT,buy,0.000113,70789.69716,8.0,0.01,7.99,Binance,2026
ETHUSDT_2026-02-15T07:19:28.101731_2538351133632,2026-02-15T07:19:28.101731,ETHUSDT,buy,0.00383,2088.2636099999995,8.0,0.01,7.99,Binance,2026
BTCUSDT_2026-02-15T07:22:49.385550_2538349036224,2026-02-15T07:22:49.385550,BTCUSDT,sell,0.0009351028120290277,70746.92884000001,66.16,0.07,66.09,Binance,2026
ETHUSDT_2026-02-15T07:22:49.413576_2538350983168,2026-02-15T07:22:49.413576,ETHUSDT,sell,0.031206001642472166,2082.748105,64.99,0.06,64.93,Binance,2026
BTCUSDT_2026-02-15T07:23:07.428019_2538349212608,2026-02-15T07:23:07.428019,BTCUSDT,buy,0.000559,70817.71116,39.59,0.04,39.55,Binance,2026
ETHUSDT_2026-02-15T07:23:07.455971_2538349132160,2026-02-15T07:23:07.455971,ETHUSDT,buy,0.01902,2084.831895,39.65,0.04,39.61,Binance,2026
BTCUSDT_2026-02-15T07:23:43.586525_2538349052672,2026-02-15T07:23:43.586525,BTCUSDT,buy,0.000251,70807.44602999999,17.77,0.02,17.75,Binance,2026
ETHUSDT_2026-02-15T07:23:43.616690_2538351146304,2026-02-15T07:23:43.616690,ETHUSDT,buy,0.00855,2084.831895,17.83,0.02,17.81,Binance,2026
BTCUSDT_2026-02-15T07:24:19.640597_2538351143104,2026-02-15T07:24:19.640597,BTCUSDT,buy,0.000113,70756.750695,8.0,0.01,7.99,Binance,2026
ETHUSDT_2026-02-15T07:24:19.669726_2538349894080,2026-02-15T07:24:19.669726,ETHUSDT,buy,0.00384,2084.991975,8.01,0.01,8.0,Binance,2026
BTCUSDT_2026-02-15T07:27:50.207681_2538351142912,2026-02-15T07:27:50.207681,BTCUSDT,sell,0.0009220617187127289,70600.80194,65.1,0.07,65.03,Binance,2026
ETHUSDT_2026-02-15T07:27:50.236733_2538351145856,2026-02-15T07:27:50.236733,ETHUSDT,sell,0.03155838457622603,2083.627665,65.76,0.07,65.69,Binance,2026
BTCUSDT_2026-02-15T07:28:26.288656_2538350980800,2026-02-15T07:28:26.288656,BTCUSDT,buy,0.000559,70708.226445,39.53,0.04,39.49,Binance,2026
ETHUSDT_2026-02-15T07:28:26.318730_2538351009664,2026-02-15T07:28:26.318730,ETHUSDT,buy,0.01897,2086.2826199999995,39.58,0.04,39.54,Binance,2026
BTCUSDT_2026-02-15T07:29:02.417466_2538350906560,2026-02-15T07:29:02.417466,BTCUSDT,buy,0.000251,70708.19643,17.75,0.02,17.73,Binance,2026
ETHUSDT_2026-02-15T07:29:02.446012_2538351009472,2026-02-15T07:29:02.446012,ETHUSDT,buy,0.00853,2086.5027299999997,17.8,0.02,17.78,Binance,2026
BTCUSDT_2026-02-15T07:29:38.559052_2538351449216,2026-02-15T07:29:38.559052,BTCUSDT,buy,0.000113,70690.937805,7.99,0.01,7.98,Binance,2026
ETHUSDT_2026-02-15T07:29:38.594956_2538351008064,2026-02-15T07:29:38.594956,ETHUSDT,buy,0.00383,2086.5027299999997,7.99,0.01,7.98,Binance,2026
BTCUSDT_2026-02-15T07:32:51.056052_2538349042240,2026-02-15T07:32:51.056052,BTCUSDT,sell,0.0009257893868272604,70677.813415,65.43,0.07,65.37,Binance,2026
ETHUSDT_2026-02-15T07:32:51.085125_2538351145472,2026-02-15T07:32:51.085125,ETHUSDT,sell,0.03138983608892157,2085.5666950000004,65.47,0.07,65.4,Binance,2026
BTCUSDT_2026-02-15T07:33:15.416926_2538349039296,2026-02-15T07:33:15.416926,BTCUSDT,buy,0.000559,70744.3545,39.55,0.04,39.51,Binance,2026
ETHUSDT_2026-02-15T07:33:15.446966_2538351450112,2026-02-15T07:33:15.446966,ETHUSDT,buy,0.01896,2087.513235,39.58,0.04,39.54,Binance,2026
BTCUSDT_2026-02-15T07:34:21.599258_2538350905984,2026-02-15T07:34:21.599258,BTCUSDT,buy,0.000251,70870.907745,17.79,0.02,17.77,Binance,2026
ETHUSDT_2026-02-15T07:34:21.628433_2538351446144,2026-02-15T07:34:21.628433,ETHUSDT,buy,0.00851,2089.8444,17.78,0.02,17.77,Binance,2026
BTCUSDT_2026-02-15T07:35:00.435784_2538351140416,2026-02-15T07:35:00.435784,BTCUSDT,buy,0.000112,70817.09085,7.93,0.01,7.92,Binance,2026
ETHUSDT_2026-02-15T07:35:00.465263_2538350971264,2026-02-15T07:35:00.465263,ETHUSDT,buy,0.00382,2088.7238399999997,7.98,0.01,7.97,Binance,2026
BTCUSDT_2026-02-15T07:37:51.942883_2538348803072,2026-02-15T07:37:51.942883,BTCUSDT,sell,0.0009213484811163129,70818.123225,65.25,0.07,65.18,Binance,2026
ETHUSDT_2026-02-15T07:37:51.973058_2538351565952,2026-02-15T07:37:51.973058,ETHUSDT,sell,0.03146739044696296,2095.59168,65.94,0.07,65.88,Binance,2026
BTCUSDT_2026-02-15T07:38:25.023359_2538350971392,2026-02-15T07:38:25.023359,BTCUSDT,buy,0.000559,70904.63459999999,39.64,0.04,39.6,Binance,2026
ETHUSDT_2026-02-15T07:38:25.053415_2538349209728,2026-02-15T07:38:25.053415,ETHUSDT,buy,0.0189,2098.92894,39.67,0.04,39.63,Binance,2026
BTCUSDT_2026-02-15T07:39:01.111130_2538348630400,2026-02-15T07:39:01.111130,BTCUSDT,buy,0.000251,70880.31244499999,17.79,0.02,17.77,Binance,2026
ETHUSDT_2026-02-15T07:39:01.141693_2538350906368,2026-02-15T07:39:01.141693,ETHUSDT,buy,0.00848,2100.96996,17.82,0.02,17.8,Binance,2026
BTCUSDT_2026-02-15T07:39:37.196002_2538350905344,2026-02-15T07:39:37.196002,BTCUSDT,buy,0.000113,70886.02530000001,8.01,0.01,8.0,Binance,2026
ETHUSDT_2026-02-15T07:39:37.226046_2538351142464,2026-02-15T07:39:37.226046,ETHUSDT,buy,0.00382,2097.218085,8.01,0.01,8.0,Binance,2026
BTCUSDT_2026-02-15T07:42:52.678316_2538348705472,2026-02-15T07:42:52.678316,BTCUSDT,sell,0.0009260176830016629,70745.8094,65.51,0.07,65.45,Binance,2026
ETHUSDT_2026-02-15T07:42:52.709240_2538351558784,2026-02-15T07:42:52.709240,ETHUSDT,sell,0.03124398139606678,2092.4632450000004,65.38,0.07,65.31,Binance,2026
BTCUSDT_2026-02-15T07:43:16.751846_2538349048704,2026-02-15T07:43:16.751846,BTCUSDT,buy,0.000559,70824.584595,39.59,0.04,39.55,Binance,2026
ETHUSDT_2026-02-15T07:43:16.782873_2538349076608,2026-02-15T07:43:16.782873,ETHUSDT,buy,0.01891,2092.795875,39.57,0.04,39.54,Binance,2026
BTCUSDT_2026-02-15T07:43:52.875902_2538351135552,2026-02-15T07:43:52.875902,BTCUSDT,buy,0.000251,70815.72016499999,17.77,0.02,17.76,Binance,2026
ETHUSDT_2026-02-15T07:43:52.906820_2538351450304,2026-02-15T07:43:52.906820,ETHUSDT,buy,0.0085,2092.355655,17.79,0.02,17.77,Binance,2026
BTCUSDT_2026-02-15T07:44:28.966362_2538350918976,2026-02-15T07:44:28.966362,BTCUSDT,buy,0.000112,70781.09286,7.93,0.01,7.92,Binance,2026
ETHUSDT_2026-02-15T07:44:28.997468_2538351573952,2026-02-15T07:44:28.997468,ETHUSDT,buy,0.00382,2091.0349949999995,7.99,0.01,7.98,Binance,2026
BTCUSDT_2026-02-15T07:47:53.457333_2538350322432,2026-02-15T07:47:53.457333,BTCUSDT,sell,0.0009249854015499947,70703.800415,65.4,0.07,65.33,Binance,2026
ETHUSDT_2026-02-15T07:47:53.488403_2538350914816,2026-02-15T07:47:53.488403,ETHUSDT,sell,0.031237057339523075,2089.1349099999998,65.26,0.07,65.19,Binance,2026
BTCUSDT_2026-02-15T07:48:05.845517_2538348908416,2026-02-15T07:48:05.845517,BTCUSDT,buy,0.000558,70774.53958499999,39.49,0.04,39.45,Binance,2026
ETHUSDT_2026-02-15T07:48:05.878457_2538351148480,2026-02-15T07:48:05.878457,ETHUSDT,buy,0.0189,2091.22509,39.52,0.04,39.48,Binance,2026
BTCUSDT_2026-02-15T07:48:41.569504_2538351448640,2026-02-15T07:48:41.569504,BTCUSDT,buy,0.000251,70737.53108999999,17.76,0.02,17.74,Binance,2026
ETHUSDT_2026-02-15T07:48:41.601286_2538351535808,2026-02-15T07:48:41.601286,ETHUSDT,buy,0.00849,2090.474715,17.75,0.02,17.73,Binance,2026
BTCUSDT_2026-02-15T07:49:17.678386_2538351134208,2026-02-15T07:49:17.678386,BTCUSDT,buy,0.000112,70745.33498999999,7.92,0.01,7.92,Binance,2026
ETHUSDT_2026-02-15T07:49:17.711433_2538351528192,2026-02-15T07:49:17.711433,ETHUSDT,buy,0.00381,2092.0555050000003,7.97,0.01,7.96,Binance,2026
BTCUSDT_2026-02-15T07:52:54.410116_2538350904832,2026-02-15T07:52:54.410116,BTCUSDT,sell,0.0009222670586206723,70702.61101,65.21,0.07,65.14,Binance,2026
ETHUSDT_2026-02-15T07:52:54.442677_2538351531776,2026-02-15T07:52:54.442677,ETHUSDT,sell,0.03128199157125274,2090.61417,65.4,0.07,65.33,Binance,2026
BTCUSDT_2026-02-15T07:53:30.542686_2538351009280,2026-02-15T07:53:30.542686,BTCUSDT,buy,0.000558,70740.062355,39.47,0.04,39.43,Binance,2026
ETHUSDT_2026-02-15T07:53:30.578592_2538349064256,2026-02-15T07:53:30.578592,ETHUSDT,buy,0.01889,2090.774865,39.49,0.04,39.46,Binance,2026
BTCUSDT_2026-02-15T07:54:09.781220_2538351530688,2026-02-15T07:54:09.781220,BTCUSDT,buy,0.000251,70729.437045,17.75,0.02,17.74,Binance,2026
ETHUSDT_2026-02-15T07:54:09.812725_2538351528512,2026-02-15T07:54:09.812725,ETHUSDT,buy,0.00849,2090.98497,17.75,0.02,17.73,Binance,2026
BTCUSDT_2026-02-15T07:54:48.620769_2538350915328,2026-02-15T07:54:48.620769,BTCUSDT,buy,0.000112,70735.339995,7.92,0.01,7.91,Binance,2026
ETHUSDT_2026-02-15T07:54:48.652812_2538351451200,2026-02-15T07:54:48.652812,ETHUSDT,buy,0.00381,2091.4452,7.97,0.01,7.96,Binance,2026
BTCUSDT_2026-02-15T07:57:55.113207_2538348906496,2026-02-15T07:57:55.113207,BTCUSDT,sell,0.0009229514298244659,70719.59251500001,65.27,0.07,65.21,Binance,2026
ETHUSDT_2026-02-15T07:57:55.146121_2538351569856,2026-02-15T07:57:55.146121,ETHUSDT,sell,0.03122628304204373,2090.7141200000005,65.29,0.07,65.22,Binance,2026
BTCUSDT_2026-02-15T07:58:25.214840_2538351531584,2026-02-15T07:58:25.214840,BTCUSDT,buy,0.000558,70747.045845,39.48,0.04,39.44,Binance,2026
ETHUSDT_2026-02-15T07:58:25.246434_2538349206912,2026-02-15T07:58:25.246434,ETHUSDT,buy,0.01886,2093.116035,39.48,0.04,39.44,Binance,2026
BTCUSDT_2026-02-15T07:59:01.220432_2538351528768,2026-02-15T07:59:01.220432,BTCUSDT,buy,0.00025,70785.85523999999,17.7,0.02,17.68,Binance,2026
ETHUSDT_2026-02-15T07:59:01.252379_2538351558848,2026-02-15T07:59:01.252379,ETHUSDT,buy,0.00847,2093.74635,17.73,0.02,17.72,Binance,2026
BTCUSDT_2026-02-15T07:59:37.331339_2538351136576,2026-02-15T07:59:37.331339,BTCUSDT,buy,0.000112,70815.87023999999,7.93,0.01,7.92,Binance,2026
ETHUSDT_2026-02-15T07:59:37.364299_2538350980352,2026-02-15T07:59:37.364299,ETHUSDT,buy,0.00381,2091.92544,7.97,0.01,7.96,Binance,2026
BTCUSDT_2026-02-15T08:02:55.872532_2538347916544,2026-02-15T08:02:55.872532,BTCUSDT,sell,0.000924234215263645,70852.556,65.48,0.07,65.42,Binance,2026
ETHUSDT_2026-02-15T08:02:55.905692_2538350976256,2026-02-15T08:02:55.905692,ETHUSDT,sell,0.031133885492895603,2091.183885,65.11,0.07,65.04,Binance,2026
BTCUSDT_2026-02-15T08:03:16.950071_2538351456896,2026-02-15T08:03:16.950071,BTCUSDT,buy,0.000557,70887.636105,39.48,0.04,39.44,Binance,2026
ETHUSDT_2026-02-15T08:03:16.982014_2538349205248,2026-02-15T08:03:16.982014,ETHUSDT,buy,0.01887,2093.046,39.5,0.04,39.46,Binance,2026
BTCUSDT_2026-02-15T08:03:52.978853_2538350904128,2026-02-15T08:03:52.978853,BTCUSDT,buy,0.00025,70880.612595,17.72,0.02,17.7,Binance,2026
ETHUSDT_2026-02-15T08:03:53.010916_2538377977856,2026-02-15T08:03:53.010916,ETHUSDT,buy,0.00848,2092.355655,17.74,0.02,17.73,Binance,2026
BTCUSDT_2026-02-15T08:04:29.126170_2538350984960,2026-02-15T08:04:29.126170,BTCUSDT,buy,0.000112,70878.151365,7.94,0.01,7.93,Binance,2026
ETHUSDT_2026-02-15T08:04:29.159342_2538378025088,2026-02-15T08:04:29.159342,ETHUSDT,buy,0.00381,2091.615285,7.97,0.01,7.96,Binance,2026
BTCUSDT_2026-02-15T08:07:56.868710_2538378030016,2026-02-15T08:07:56.868710,BTCUSDT,sell,0.0009216157264547978,70847.608475,65.29,0.07,65.23,Binance,2026
ETHUSDT_2026-02-15T08:07:56.901758_2538377980160,2026-02-15T08:07:56.901758,ETHUSDT,sell,0.031184645098008786,2089.764595,65.17,0.07,65.1,Binance,2026
BTCUSDT_2026-02-15T08:08:08.662186_2538378019008,2026-02-15T08:08:08.662186,BTCUSDT,buy,0.000556,70918.491525,39.43,0.04,39.39,Binance,2026
ETHUSDT_2026-02-15T08:08:08.695099_2538350972736,2026-02-15T08:08:08.695099,ETHUSDT,buy,0.01886,2091.855405,39.45,0.04,39.41,Binance,2026
BTCUSDT_2026-02-15T08:08:44.685061_2538378019392,2026-02-15T08:08:44.685061,BTCUSDT,buy,0.00025,70921.20288,17.73,0.02,17.71,Binance,2026
ETHUSDT_2026-02-15T08:08:44.718001_2538378075712,2026-02-15T08:08:44.718001,ETHUSDT,buy,0.00848,2091.055005,17.73,0.02,17.71,Binance,2026
BTCUSDT_2026-02-15T08:09:20.749606_2538351445632,2026-02-15T08:09:20.749606,BTCUSDT,buy,0.000112,70967.68611,7.95,0.01,7.94,Binance,2026
ETHUSDT_2026-02-15T08:09:20.782743_2538351006592,2026-02-15T08:09:20.782743,ETHUSDT,buy,0.0038,2092.355655,7.95,0.01,7.94,Binance,2026
BTCUSDT_2026-02-15T08:12:57.208117_2538350714304,2026-02-15T08:12:57.208117,BTCUSDT,sell,0.0009210626284460185,70750.46707,65.17,0.07,65.1,Binance,2026
ETHUSDT_2026-02-15T08:12:57.241184_2538378020032,2026-02-15T08:12:57.241184,ETHUSDT,sell,0.031162518934530495,2085.21687,64.98,0.06,64.92,Binance,2026
BTCUSDT_2026-02-15T08:13:00.216247_2538378072512,2026-02-15T08:13:00.216247,BTCUSDT,buy,0.000555,70821.25293,39.31,0.04,39.27,Binance,2026
ETHUSDT_2026-02-15T08:13:00.250183_2538349206912,2026-02-15T08:13:00.250183,ETHUSDT,buy,0.01885,2087.3031300000002,39.35,0.04,39.31,Binance,2026
BTCUSDT_2026-02-15T08:13:36.335469_2538378081408,2026-02-15T08:13:36.335469,BTCUSDT,buy,0.000249,70799.46204,17.63,0.02,17.61,Binance,2026
ETHUSDT_2026-02-15T08:13:36.368607_2538378027072,2026-02-15T08:13:36.368607,ETHUSDT,buy,0.00848,2086.5327449999995,17.69,0.02,17.68,Binance,2026
BTCUSDT_2026-02-15T08:14:12.451896_2538351457408,2026-02-15T08:14:12.451896,BTCUSDT,buy,0.000112,70814.239425,7.93,0.01,7.92,Binance,2026
ETHUSDT_2026-02-15T08:14:12.485815_2538378028288,2026-02-15T08:14:12.485815,ETHUSDT,buy,0.00381,2087.1430499999997,7.95,0.01,7.94,Binance,2026
BTCUSDT_2026-02-15T08:17:58.093214_2538347875840,2026-02-15T08:17:58.094212,BTCUSDT,sell,0.0009175273824189561,70734.65497999999,64.9,0.06,64.84,Binance,2026
ETHUSDT_2026-02-15T08:17:58.128112_2538378025600,2026-02-15T08:17:58.128112,ETHUSDT,sell,0.031212944222429484,2085.786585,65.1,0.07,65.04,Binance,2026
BTCUSDT_2026-02-15T08:18:25.445989_2538377974720,2026-02-15T08:18:25.445989,BTCUSDT,buy,0.000555,70805.795205,39.3,0.04,39.26,Binance,2026
ETHUSDT_2026-02-15T08:18:25.480782_2538378070336,2026-02-15T08:18:25.480782,ETHUSDT,buy,0.01883,2088.56376,39.33,0.04,39.29,Binance,2026
BTCUSDT_2026-02-15T08:19:04.276901_2538378072320,2026-02-15T08:19:04.276901,BTCUSDT,buy,0.000249,70819.54207499999,17.63,0.02,17.62,Binance,2026
ETHUSDT_2026-02-15T08:19:04.311808_2538351459328,2026-02-15T08:19:04.311808,ETHUSDT,buy,0.00846,2089.054005,17.67,0.02,17.66,Binance,2026
BTCUSDT_2026-02-15T08:19:40.361774_2538351455360,2026-02-15T08:19:40.361774,BTCUSDT,buy,0.000112,70821.89325,7.93,0.01,7.92,Binance,2026
ETHUSDT_2026-02-15T08:19:40.396298_2538378072256,2026-02-15T08:19:40.396298,ETHUSDT,buy,0.0038,2089.1640599999996,7.94,0.01,7.93,Binance,2026
BTCUSDT_2026-02-15T08:22:58.906075_2538350917056,2026-02-15T08:22:58.906075,BTCUSDT,sell,0.0009177267971266326,70758.56302000002,64.94,0.06,64.87,Binance,2026
ETHUSDT_2026-02-15T08:22:58.941765_2538351445632,2026-02-15T08:22:58.941765,ETHUSDT,sell,0.031174109373747826,2087.7156200000004,65.08,0.07,65.02,Binance,2026
BTCUSDT_2026-02-15T08:23:16.970046_2538378078848,2026-02-15T08:23:16.970046,BTCUSDT,buy,0.000555,70829.35698,39.31,0.04,39.27,Binance,2026
